2024-01-08-16-35-06,-277.171467,166.284517
2024-01-08-16-35-07,-282.174842,167.291950
2024-01-08-16-35-08,-287.693972,168.325137
2024-01-08-16-35-09,-292.859479,169.353441
2024-01-08-16-35-10,-299.680533,170.712286
2024-01-08-16-35-11,-304.314389,171.713038
2024-01-08-16-35-12,-309.544349,172.725302
2024-01-08-16-35-13,-314.920283,173.760624
2024-01-08-16-35-14,-320.050677,174.785190
2024-01-08-16-35-15,-325.173990,175.815533
2024-01-08-16-35-16,-330.316223,176.841164
2024-01-08-16-35-17,-335.217803,177.851273
2024-01-08-16-35-18,-340.289021,178.858622
2024-01-08-16-35-19,-344.994883,179.869221
2024-01-08-16-35-20,-350.655196,180.906016
2024-01-08-16-35-21,-355.796435,181.935133
2024-01-08-16-35-23,-360.930659,182.958185
2024-01-08-16-35-24,-367.669070,184.325344
2024-01-08-16-35-25,-372.437667,185.332605
2024-01-08-16-35-26,-377.664632,186.337020
2024-01-08-16-35-27,-382.972466,187.365346
2024-01-08-16-35-28,-388.051062,188.392735
2024-01-08-16-35-29,-393.225844,189.422539
2024-01-08-16-35-30,-398.329784,190.453518
2024-01-08-16-35-31,-403.051291,191.454846
2024-01-08-16-35-32,-407.986123,192.455615
2024-01-08-16-35-33,-413.599323,193.488650
2024-01-08-16-35-34,-418.683197,194.513579
2024-01-08-16-35-35,-423.826117,195.545463
2024-01-08-16-35-36,-430.402375,196.856057
2024-01-08-16-35-37,-435.387627,197.859162
2024-01-08-16-35-38,-439.993863,198.868703
2024-01-08-16-35-39,-445.588485,199.900994
2024-01-08-16-35-40,-448.881052,200.925852
2024-01-08-16-35-42,-448.999930,201.961561
2024-01-08-16-35-43,-447.777059,202.998622
2024-01-08-16-35-44,-443.170834,204.011191
2024-01-08-16-35-45,-437.732107,205.043273
2024-01-08-16-35-46,-432.591911,206.075910
2024-01-08-16-35-47,-427.460044,207.100194
2024-01-08-16-35-48,-422.284241,208.129200
2024-01-08-16-35-49,-415.599501,209.475802
2024-01-08-16-35-50,-410.807281,210.476645
2024-01-08-16-35-51,-405.848405,211.484636
2024-01-08-16-35-52,-400.302737,212.518377
2024-01-08-16-35-53,-395.178224,213.547379
2024-01-08-16-35-54,-390.050840,214.577902
2024-01-08-16-35-55,-384.926467,215.605693
2024-01-08-16-35-56,-379.947599,216.609588
2024-01-08-16-35-57,-374.927103,217.610157
2024-01-08-16-35-58,-370.250510,218.623798
2024-01-08-16-35-59,-364.654126,219.657320
2024-01-08-16-36-00,-359.508423,220.683480
2024-01-08-16-36-01,-354.415755,221.712066
2024-01-08-16-36-03,-347.666891,223.059769
2024-01-08-16-36-04,-342.976173,224.062216
2024-01-08-16-36-05,-338.059722,225.074016
2024-01-08-16-36-06,-332.456041,226.107267
2024-01-08-16-36-07,-327.304968,227.135314
2024-01-08-16-36-08,-322.144484,228.162392
2024-01-08-16-36-09,-316.977924,229.201610
2024-01-08-16-36-10,-312.195271,230.206038
2024-01-08-16-36-11,-307.279937,231.212630
2024-01-08-16-36-12,-301.719664,232.246574
2024-01-08-16-36-13,-296.512842,233.275380
2024-01-08-16-36-14,-291.396596,234.304157
2024-01-08-16-36-15,-284.969853,235.602507
2024-01-08-16-36-16,-280.059228,236.604006
2024-01-08-16-36-17,-275.303001,237.618548
2024-01-08-16-36-18,-269.685531,238.650477
2024-01-08-16-36-19,-264.555429,239.676781
2024-01-08-16-36-20,-259.401191,240.705752
2024-01-08-16-36-21,-254.459349,241.722566
2024-01-08-16-36-22,-249.373720,242.727833
2024-01-08-16-36-23,-244.446252,243.742703
2024-01-08-16-36-24,-239.283979,244.753262
2024-01-08-16-36-25,-234.495171,245.762422
2024-01-08-16-36-26,-229.538425,246.770839
2024-01-08-16-36-27,-223.889734,247.800719
2024-01-08-16-36-28,-218.791401,248.825176
2024-01-08-16-36-29,-213.633708,249.853619
2024-01-08-16-36-30,-208.572161,250.880627
2024-01-08-16-36-31,-203.444085,251.902844
2024-01-08-16-36-32,-198.283711,253.243836
2024-01-08-16-36-34,-191.699864,254.257005
2024-01-08-16-36-35,-186.570050,255.282990
2024-01-08-16-36-36,-181.403643,256.303969
2024-01-08-16-36-37,-176.246573,257.331938
2024-01-08-16-36-38,-171.098211,258.361537
2024-01-08-16-36-40,-166.274719,259.369139
2024-01-08-16-36-41,-161.197816,260.370538
2024-01-08-16-36-42,-155.966809,261.397891
2024-01-08-16-36-43,-150.828406,262.425755
2024-01-08-16-36-44,-145.742673,263.444445
2024-01-08-16-36-45,-140.589946,264.472566
2024-01-08-16-36-47,-133.901017,265.814435
2024-01-08-16-36-48,-129.209188,266.818394
2024-01-08-16-36-49,-123.699278,267.856224
2024-01-08-16-36-50,-118.478561,268.888144
2024-01-08-16-36-51,-113.369390,269.915575
2024-01-08-16-36-52,-108.229308,270.955582
2024-01-08-16-36-53,-103.173846,271.956192
2024-01-08-16-36-54,-98.502126,272.959807
2024-01-08-16-36-55,-92.979803,273.997038
2024-01-08-16-36-56,-87.741852,275.028555
2024-01-08-16-36-57,-82.654625,276.061491
2024-01-08-16-36-58,-75.971590,277.395563
2024-01-08-16-36-59,-71.140365,278.398619
2024-01-08-16-37-00,-66.141756,279.399346
2024-01-08-16-37-01,-60.786687,280.427851
2024-01-08-16-37-02,-55.624319,281.463021
2024-01-08-16-37-03,-50.538290,282.488702
2024-01-08-16-37-17,16.706435,295.929509
2024-01-08-16-37-18,21.453857,296.944582
2024-01-08-16-37-19,26.386293,297.945434
2024-01-08-16-37-20,31.926577,298.975184
2024-01-08-16-37-21,37.091771,300.003992
2024-01-08-16-37-22,42.215628,301.030891
2024-01-08-16-37-23,45.778487,302.053694
2024-01-08-16-37-24,46.000029,303.068085
2024-01-08-16-37-25,44.606571,304.136749
2024-01-08-16-37-26,39.625086,305.168727
2024-01-08-16-37-27,34.577153,306.185211
2024-01-08-16-37-28,27.792693,307.538492
2024-01-08-16-37-29,23.055088,308.543525
2024-01-08-16-37-30,18.155306,309.549164
2024-01-08-16-37-31,12.652173,310.565752
2024-01-08-16-37-32,7.506899,311.603228
2024-01-08-16-37-33,2.331514,312.632726
2024-01-08-16-37-34,-2.817024,313.656917
2024-01-08-16-37-35,-7.735541,314.668888
2024-01-08-16-37-36,-12.659586,315.683567
2024-01-08-16-37-37,-18.093475,316.710526
2024-01-08-16-37-39,-23.241002,317.737366
2024-01-08-16-37-40,-28.321246,318.767789
2024-01-08-16-37-41,-33.544723,319.804989
2024-01-08-16-37-42,-40.161095,321.135896
2024-01-08-16-37-43,-45.005321,322.151343
2024-01-08-16-37-44,-50.069312,323.162939
2024-01-08-16-37-45,-55.519758,324.195149
2024-01-08-16-37-46,-60.649015,325.221996
2024-01-08-16-37-47,-65.790897,326.252586
2024-01-08-16-37-48,-70.927791,327.288821
2024-01-08-16-37-49,-75.589457,328.303650
2024-01-08-16-37-50,-80.730720,329.307332
2024-01-08-16-37-51,-86.164280,330.332598
2024-01-08-16-37-52,-91.381852,331.366308
2024-01-08-16-37-53,-96.467271,332.397697
2024-01-08-16-37-54,-103.062388,333.717395
2024-01-08-16-37-56,-108.154637,334.732403
2024-01-08-16-37-57,-112.903842,335.743444
2024-01-08-16-37-58,-118.414266,336.776635
2024-01-08-16-37-59,-123.481869,337.798481
2024-01-08-16-38-00,-128.638954,338.827307
2024-01-08-16-38-01,-133.474924,339.836667
2024-01-08-16-38-02,-138.861256,340.875490
2024-01-08-16-38-03,-143.642158,341.884877
2024-01-08-16-38-04,-148.716657,342.894235
2024-01-08-16-38-05,-154.157306,343.923339
2024-01-08-16-38-06,-159.242752,344.948550
2024-01-08-16-38-07,-164.375454,345.973593
2024-01-08-16-38-08,-170.797980,347.257876
2024-01-08-16-38-09,-175.850068,348.266475
2024-01-08-16-38-10,-180.486672,349.280559
2024-01-08-16-38-11,-186.120573,350.318010
2024-01-08-16-38-12,-191.273885,351.344273
2024-01-08-16-38-13,-196.381780,352.375047
2024-01-08-16-38-14,-201.469887,353.393673
2024-01-08-16-38-15,-206.450512,354.396466
2024-01-08-16-38-16,-211.671308,355.429661
2024-01-08-16-38-17,-216.834594,356.458219
2024-01-08-16-38-18,-221.923470,357.485039
2024-01-08-16-38-19,-227.126891,358.510032
2024-01-08-16-38-20,-232.201958,359.537509
2024-01-08-16-38-22,-238.955747,360.891349
2024-01-08-16-38-23,-243.951935,361.892601
2024-01-08-16-38-24,-248.718835,362.894874
2024-01-08-16-38-25,-253.696461,363.901895
2024-01-08-16-38-26,-259.202083,364.931857
2024-01-08-16-38-27,-264.333357,365.957626
2024-01-08-16-38-28,-269.481227,366.987054
2024-01-08-16-38-29,-274.413922,367.989860
2024-01-08-16-38-30,-279.113908,368.993877
2024-01-08-16-38-31,-284.100837,370.006372
2024-01-08-16-38-32,-289.708601,371.040295
2024-01-08-16-38-33,-294.924947,372.073381
2024-01-08-16-38-34,-301.747905,373.451443
2024-01-08-16-38-35,-306.577401,374.463657
2024-01-08-16-38-36,-311.429055,375.473279
2024-01-08-16-38-37,-317.094686,376.509044
2024-01-08-16-38-38,-322.130798,377.529802
2024-01-08-16-38-39,-327.352563,378.564920
2024-01-08-16-38-40,-332.504170,379.593845
